# file...... voltage_data.csv
# date...... Fri Jun 24 10:44:12 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 04:30:00 PDT,0,+7216-0.000108106d,+7216-0.000108216d,+7201.79-0.159652d,+7196.57-0.216548d,+7182.9-0.342328d,+124.019-0.192725d,+123.94-0.238566d,+123.682-0.401115d
2009-08-08 19:32:45 PDT,-1,+7216-0.000177787d,+7171.18-0.000177974d,+7148.62-0.260267d,+7139.2-0.361788d,+7115.03-0.585068d,+123.106-0.302245d,+122.952-0.400502d,+122.499-0.687071d
2009-08-08 19:32:50 PDT,-1,+7216-0.000177787d,+7171.18-0.000177974d,+7148.62-0.260267d,+7139.2-0.361788d,+7115.03-0.585068d,+123.106-0.302245d,+122.952-0.400502d,+122.499-0.687071d
2009-08-08 19:32:55 PDT,-1,+7216-0.000177787d,+7171.18-0.000177974d,+7148.62-0.260267d,+7139.2-0.361788d,+7115.03-0.585068d,+123.106-0.302245d,+122.952-0.400502d,+122.499-0.687071d
2009-08-08 19:33:00 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:05 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:10 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:15 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:20 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:25 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:30 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:35 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:40 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:45 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:50 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:33:55 PDT,-1,+7216-0.000177789d,+7171.18-0.000177975d,+7148.62-0.26027d,+7139.2-0.361791d,+7115.03-0.585071d,+123.106-0.30225d,+122.952-0.400505d,+122.499-0.687074d
2009-08-08 19:34:00 PDT,-1,+7216-0.000177791d,+7171.18-0.000177977d,+7148.62-0.260273d,+7139.2-0.361794d,+7115.03-0.585074d,+123.106-0.302255d,+122.952-0.400508d,+122.499-0.687077d
2009-08-08 19:34:05 PDT,-1,+7216-0.000179236d,+7171.18-0.000179423d,+7148.62-0.260274d,+7139.2-0.361795d,+7115.03-0.585075d,+123.106-0.302256d,+122.952-0.400509d,+122.499-0.687078d
2009-08-08 19:34:10 PDT,-1,+7216-0.000179236d,+7171.18-0.000179423d,+7148.62-0.260274d,+7139.2-0.361795d,+7115.03-0.585075d,+123.106-0.302256d,+122.952-0.400509d,+122.499-0.687078d
2009-08-08 19:34:15 PDT,-1,+7216-0.000179236d,+7171.18-0.000179423d,+7148.62-0.260274d,+7139.2-0.361795d,+7115.03-0.585075d,+123.106-0.302256d,+122.952-0.400509d,+122.499-0.687078d
2009-08-08 19:34:20 PDT,-1,+7216-0.000179236d,+7171.18-0.000179423d,+7148.62-0.260274d,+7139.2-0.361795d,+7115.03-0.585075d,+123.106-0.302256d,+122.952-0.400509d,+122.499-0.687078d
2009-08-08 19:34:25 PDT,-1,+7216-0.000179236d,+7171.18-0.000179423d,+7148.62-0.260274d,+7139.2-0.361795d,+7115.03-0.585075d,+123.106-0.302256d,+122.952-0.400509d,+122.499-0.687078d
2009-08-08 19:34:30 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:34:35 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:34:40 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:34:45 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:34:50 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:34:55 PDT,-1,+7216-0.000242582d,+7171.18-0.000242768d,+7148.62-0.260338d,+7139.2-0.361859d,+7115.03-0.585139d,+123.106-0.30232d,+122.952-0.400573d,+122.499-0.687142d
2009-08-08 19:35:00 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:05 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:10 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:15 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:20 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:25 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:30 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:35 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:40 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:45 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:50 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:35:55 PDT,-1,+7216-0.000242517d,+7171.18-0.000242704d,+7148.62-0.260341d,+7139.2-0.361862d,+7115.03-0.585142d,+123.106-0.302325d,+122.952-0.400576d,+122.499-0.687145d
2009-08-08 19:36:00 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:05 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:10 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:15 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:20 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:25 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:30 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:35 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:40 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:45 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400579d,+122.499-0.687148d
2009-08-08 19:36:50 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400578d,+122.499-0.687148d
2009-08-08 19:36:55 PDT,-1,+7216-0.000242452d,+7171.18-0.000242638d,+7148.62-0.260344d,+7139.2-0.361865d,+7115.03-0.585145d,+123.106-0.302329d,+122.952-0.400578d,+122.499-0.687148d
2009-08-08 19:37:00 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400582d,+122.499-0.687151d
2009-08-08 19:37:05 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:10 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:15 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:20 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:25 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:30 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:35 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:40 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:45 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:50 PDT,-1,+7216-0.000242387d,+7171.18-0.000242573d,+7148.62-0.260347d,+7139.2-0.361868d,+7115.03-0.585148d,+123.106-0.302334d,+122.952-0.400581d,+122.499-0.687151d
2009-08-08 19:37:55 PDT,-1,+7216-0.000179242d,+7171.18-0.000179428d,+7148.62-0.260283d,+7139.2-0.361804d,+7115.03-0.585084d,+123.106-0.302271d,+122.952-0.400518d,+122.499-0.687087d
2009-08-08 19:38:00 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361808d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.687091d
2009-08-08 19:38:05 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:10 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:15 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:20 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:25 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:30 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:35 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:40 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:45 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:50 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:38:55 PDT,-1,+7216-0.000179244d,+7171.18-0.00017943d,+7148.62-0.260286d,+7139.2-0.361807d,+7115.03-0.585087d,+123.106-0.302276d,+122.952-0.400521d,+122.499-0.68709d
2009-08-08 19:39:00 PDT,-1,+7216-0.000179246d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.585091d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:05 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:10 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:15 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:20 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:25 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:30 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.361811d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:35 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.36181d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:40 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.36181d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:45 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.36181d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:50 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.36181d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:39:55 PDT,-1,+7216-0.000179245d,+7171.18-0.000179432d,+7148.62-0.260289d,+7139.2-0.36181d,+7115.03-0.58509d,+123.106-0.302281d,+122.952-0.400524d,+122.499-0.687094d
2009-08-08 19:40:00 PDT,-1,+7216-0.000179247d,+7171.18-0.000179434d,+7148.62-0.260292d,+7139.2-0.361814d,+7115.03-0.585094d,+123.106-0.302286d,+122.952-0.400527d,+122.499-0.687097d
2009-08-08 19:40:05 PDT,-1,+7216-0.000179247d,+7171.18-0.000179434d,+7148.62-0.260292d,+7139.2-0.361814d,+7115.03-0.585094d,+123.106-0.302286d,+122.952-0.400527d,+122.499-0.687097d
2009-08-08 19:40:10 PDT,-1,+7216-0.000179247d,+7171.18-0.000179434d,+7148.62-0.260292d,+7139.2-0.361814d,+7115.03-0.585094d,+123.106-0.302286d,+122.952-0.400527d,+122.499-0.687097d
2009-08-08 19:40:15 PDT,-1,+7216-0.000179247d,+7171.18-0.000179434d,+7148.62-0.260292d,+7139.2-0.361814d,+7115.03-0.585094d,+123.106-0.302286d,+122.952-0.400527d,+122.499-0.687097d
2009-08-08 19:40:20 PDT,-1,+7216-0.000179247d,+7171.18-0.000179434d,+7148.62-0.260292d,+7139.2-0.361814d,+7115.03-0.585094d,+123.106-0.302286d,+122.952-0.400527d,+122.499-0.687097d
2009-08-08 19:40:25 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.595331d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697417d
2009-08-08 19:40:30 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:40:35 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:40:40 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:40:45 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:40:50 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:40:55 PDT,-1,+7216-0.000196883d,+7171.18-0.000196969d,+7141.58-0.270259d,+7132.16-0.371872d,+7107.99-0.59533d,+122.929-0.330315d,+122.831-0.410634d,+122.378-0.697416d
2009-08-08 19:41:00 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:05 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:10 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:15 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:20 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:25 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:30 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:35 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:40 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:45 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:50 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:41:55 PDT,-1,+7216-0.000196831d,+7171.18-0.000196918d,+7141.59-0.270193d,+7132.17-0.371806d,+7108.01-0.595264d,+122.929-0.330195d,+122.831-0.410567d,+122.378-0.69735d
2009-08-08 19:42:00 PDT,-1,+7216-0.000196779d,+7171.18-0.000196866d,+7141.61-0.270127d,+7132.19-0.37174d,+7108.02-0.595197d,+122.929-0.330075d,+122.832-0.410501d,+122.378-0.697283d
2009-08-08 19:42:05 PDT,-1,+7216-0.000196779d,+7171.18-0.000196866d,+7141.61-0.270127d,+7132.19-0.37174d,+7108.02-0.595197d,+122.929-0.330075d,+122.832-0.410501d,+122.378-0.697283d
2009-08-08 19:42:10 PDT,-1,+7216-0.000196779d,+7171.18-0.000196866d,+7141.61-0.270127d,+7132.19-0.37174d,+7108.02-0.595197d,+122.929-0.330075d,+122.832-0.410501d,+122.378-0.697283d
2009-08-08 19:42:15 PDT,-1,+7216-0.000196779d,+7171.18-0.000196866d,+7141.61-0.270127d,+7132.19-0.37174d,+7108.02-0.595197d,+122.929-0.330075d,+122.832-0.410501d,+122.378-0.697283d
2009-08-08 19:42:20 PDT,-1,+7216-0.000196779d,+7171.18-0.000196866d,+7141.61-0.270127d,+7132.19-0.37174d,+7108.02-0.595197d,+122.929-0.330075d,+122.832-0.410501d,+122.378-0.697283d
2009-08-08 19:42:25 PDT,-1,+7216-0.000179251d,+7171.18-0.000179437d,+7148.62-0.260299d,+7139.2-0.36182d,+7115.03-0.5851d,+123.106-0.302296d,+122.952-0.400533d,+122.499-0.687103d
2009-08-08 19:42:30 PDT,-1,+7216-0.000179251d,+7171.18-0.000179437d,+7148.62-0.260299d,+7139.2-0.36182d,+7115.03-0.5851d,+123.106-0.302296d,+122.952-0.400533d,+122.499-0.687103d
2009-08-08 19:42:35 PDT,-1,+7216-0.000179251d,+7171.18-0.000179437d,+7148.62-0.260299d,+7139.2-0.36182d,+7115.03-0.5851d,+123.106-0.302296d,+122.952-0.400533d,+122.499-0.687103d
2009-08-08 19:42:40 PDT,-1,+7216-0.000179251d,+7171.18-0.000179437d,+7148.62-0.260299d,+7139.2-0.36182d,+7115.03-0.5851d,+123.106-0.302296d,+122.952-0.400533d,+122.499-0.687103d
