# file...... voltage_data.csv
# date...... Wed Sep 14 09:17:52 2016
# user...... hard312
# host...... (null)
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,substation_reg:tap_A, substation_meter:measured_voltage_A, feeder_meter:measured_voltage_A, branch_1_meter_1:measured_voltage_A, branch_1_meter_2:measured_voltage_A, branch_1_meter_3:measured_voltage_A, b1m1_house_meter:voltage_1, b1m2_house_meter:voltage_1, b1m3_house_meter:voltage_1
2009-08-08 05:50:30 PDT,-1,+7216-0.000142876d,+7171.18-0.000143002d,+7156.19-0.173828d,+7154.12-0.20962d,+7149.89-0.271339d,+123.218-0.2421d,+123.209-0.231827d,+123.139-0.296574d
2009-08-08 05:50:35 PDT,-1,+7216-0.000142869d,+7171.18-0.000142995d,+7156.19-0.173817d,+7154.13-0.209608d,+7149.9-0.271328d,+123.218-0.242082d,+123.209-0.231816d,+123.139-0.296563d
2009-08-08 05:50:40 PDT,-1,+7216-0.000142862d,+7171.18-0.000142989d,+7156.2-0.173806d,+7154.13-0.209597d,+7149.9-0.271317d,+123.218-0.242064d,+123.209-0.231804d,+123.139-0.296551d
2009-08-08 05:50:45 PDT,-1,+7216-0.000142856d,+7171.18-0.000142982d,+7156.2-0.173795d,+7154.13-0.209586d,+7149.9-0.271306d,+123.218-0.242045d,+123.209-0.231793d,+123.139-0.29654d
2009-08-08 05:50:50 PDT,-1,+7216-0.000142849d,+7171.18-0.000142975d,+7156.2-0.173784d,+7154.13-0.209575d,+7149.9-0.271294d,+123.218-0.242027d,+123.209-0.231782d,+123.139-0.296529d
2009-08-08 05:50:55 PDT,-1,+7216-0.000142842d,+7171.18-0.000142969d,+7156.2-0.173773d,+7154.13-0.209564d,+7149.9-0.271283d,+123.218-0.242009d,+123.209-0.231771d,+123.139-0.296518d
2009-08-08 05:51:00 PDT,-1,+7216-0.000142798d,+7171.18-0.000142924d,+7156.21-0.173699d,+7154.14-0.20949d,+7149.91-0.271209d,+123.218-0.241889d,+123.209-0.231697d,+123.139-0.296444d
2009-08-08 05:51:05 PDT,-1,+7216-0.000142792d,+7171.18-0.000142918d,+7156.21-0.173688d,+7154.14-0.209479d,+7149.91-0.271199d,+123.218-0.241872d,+123.209-0.231687d,+123.139-0.296433d
2009-08-08 05:51:10 PDT,-1,+7216-0.000142785d,+7171.18-0.000142912d,+7156.21-0.173677d,+7154.14-0.209468d,+7149.91-0.271188d,+123.218-0.241854d,+123.209-0.231675d,+123.139-0.296422d
2009-08-08 05:51:15 PDT,-1,+7216-0.000142778d,+7171.18-0.000142905d,+7156.21-0.173666d,+7154.14-0.209457d,+7149.92-0.271176d,+123.218-0.241836d,+123.209-0.231664d,+123.139-0.296411d
2009-08-08 05:51:20 PDT,-1,+7216-0.000142772d,+7171.18-0.000142898d,+7156.22-0.173655d,+7154.15-0.209446d,+7149.92-0.271165d,+123.218-0.241818d,+123.209-0.231653d,+123.139-0.2964d
2009-08-08 05:51:25 PDT,-1,+7216-0.000142765d,+7171.18-0.000142891d,+7156.22-0.173644d,+7154.15-0.209434d,+7149.92-0.271154d,+123.218-0.241799d,+123.209-0.231642d,+123.139-0.296388d
2009-08-08 05:51:30 PDT,-1,+7216-0.000142758d,+7171.18-0.000142885d,+7156.22-0.173632d,+7154.15-0.209423d,+7149.92-0.271143d,+123.218-0.241781d,+123.209-0.23163d,+123.139-0.296377d
2009-08-08 05:51:35 PDT,-1,+7216-0.000142751d,+7171.18-0.000142878d,+7156.22-0.173621d,+7154.15-0.209412d,+7149.92-0.271131d,+123.218-0.241763d,+123.209-0.231619d,+123.139-0.296366d
2009-08-08 05:51:40 PDT,-1,+7216-0.000142745d,+7171.18-0.000142871d,+7156.22-0.17361d,+7154.15-0.209401d,+7149.92-0.27112d,+123.218-0.241745d,+123.209-0.231608d,+123.139-0.296355d
2009-08-08 05:51:45 PDT,-1,+7216-0.000142738d,+7171.18-0.000142864d,+7156.22-0.173599d,+7154.15-0.209389d,+7149.92-0.271109d,+123.218-0.241726d,+123.209-0.231597d,+123.139-0.296343d
2009-08-08 05:51:50 PDT,-1,+7216-0.000142731d,+7171.18-0.000142858d,+7156.22-0.173587d,+7154.15-0.209378d,+7149.93-0.271098d,+123.218-0.241708d,+123.209-0.231585d,+123.139-0.296332d
2009-08-08 05:51:55 PDT,-1,+7216-0.000142725d,+7171.18-0.000142851d,+7156.23-0.173576d,+7154.16-0.209367d,+7149.93-0.271086d,+123.218-0.24169d,+123.209-0.231574d,+123.139-0.296321d
2009-08-08 05:52:00 PDT,-1,+7216-0.00014268d,+7171.18-0.000142806d,+7156.24-0.173502d,+7154.17-0.209292d,+7149.94-0.271012d,+123.219-0.241569d,+123.209-0.2315d,+123.139-0.296246d
2009-08-08 05:52:05 PDT,-1,+7216-0.000142674d,+7171.18-0.0001428d,+7156.24-0.173491d,+7154.17-0.209282d,+7149.94-0.271001d,+123.219-0.241552d,+123.209-0.231489d,+123.14-0.296236d
2009-08-08 05:52:10 PDT,-1,+7216-0.000142667d,+7171.18-0.000142793d,+7156.24-0.17348d,+7154.17-0.209271d,+7149.94-0.27099d,+123.219-0.241534d,+123.209-0.231478d,+123.14-0.296225d
2009-08-08 05:52:15 PDT,-1,+7216-0.00014266d,+7171.18-0.000142787d,+7156.24-0.173469d,+7154.17-0.20926d,+7149.94-0.270979d,+123.219-0.241515d,+123.209-0.231467d,+123.14-0.296213d
2009-08-08 05:52:20 PDT,-1,+7216-0.000142654d,+7171.18-0.00014278d,+7156.24-0.173458d,+7154.17-0.209248d,+7149.94-0.270967d,+123.219-0.241497d,+123.209-0.231456d,+123.14-0.296202d
2009-08-08 05:52:25 PDT,-1,+7216-0.000142647d,+7171.18-0.000142773d,+7156.24-0.173446d,+7154.17-0.209237d,+7149.94-0.270956d,+123.219-0.241479d,+123.209-0.231444d,+123.14-0.296191d
2009-08-08 05:52:30 PDT,-1,+7216-0.00014264d,+7171.18-0.000142766d,+7156.24-0.173435d,+7154.17-0.209226d,+7149.95-0.270945d,+123.219-0.241461d,+123.209-0.231433d,+123.14-0.296179d
2009-08-08 05:52:35 PDT,-1,+7216-0.000142633d,+7171.18-0.00014276d,+7156.25-0.173424d,+7154.18-0.209215d,+7149.95-0.270934d,+123.219-0.241442d,+123.21-0.231422d,+123.14-0.296168d
2009-08-08 05:52:40 PDT,-1,+7216-0.000142627d,+7171.18-0.000142753d,+7156.25-0.173413d,+7154.18-0.209203d,+7149.95-0.270922d,+123.219-0.241424d,+123.21-0.23141d,+123.14-0.296157d
2009-08-08 05:52:45 PDT,-1,+7216-0.00014262d,+7171.18-0.000142746d,+7156.25-0.173401d,+7154.18-0.209192d,+7149.95-0.270911d,+123.219-0.241406d,+123.21-0.231399d,+123.14-0.296145d
2009-08-08 05:52:50 PDT,-1,+7216-0.000142613d,+7171.18-0.000142739d,+7156.25-0.17339d,+7154.18-0.209181d,+7149.95-0.2709d,+123.219-0.241387d,+123.21-0.231388d,+123.14-0.296134d
2009-08-08 05:52:55 PDT,-1,+7216-0.000142606d,+7171.18-0.000142733d,+7156.25-0.173379d,+7154.18-0.209169d,+7149.95-0.270888d,+123.219-0.241369d,+123.21-0.231377d,+123.14-0.296123d
2009-08-08 05:53:00 PDT,-1,+7216-0.000142561d,+7171.18-0.000142688d,+7156.26-0.173304d,+7154.19-0.209094d,+7149.96-0.270813d,+123.219-0.241247d,+123.21-0.231301d,+123.14-0.296047d
2009-08-08 05:53:05 PDT,-1,+7216-0.000142555d,+7171.18-0.000142681d,+7156.26-0.173293d,+7154.19-0.209084d,+7149.96-0.270803d,+123.219-0.24123d,+123.21-0.231291d,+123.14-0.296037d
2009-08-08 05:53:10 PDT,-1,+7216-0.000142548d,+7171.18-0.000142675d,+7156.26-0.173282d,+7154.19-0.209073d,+7149.97-0.270791d,+123.219-0.241212d,+123.21-0.23128d,+123.14-0.296026d
2009-08-08 05:53:15 PDT,-1,+7216-0.000142542d,+7171.18-0.000142668d,+7156.27-0.173271d,+7154.2-0.209061d,+7149.97-0.27078d,+123.219-0.241193d,+123.21-0.231268d,+123.14-0.296014d
2009-08-08 05:53:20 PDT,-1,+7216-0.000142535d,+7171.18-0.000142661d,+7156.27-0.173259d,+7154.2-0.20905d,+7149.97-0.270769d,+123.219-0.241175d,+123.21-0.231257d,+123.14-0.296003d
2009-08-08 05:53:25 PDT,-1,+7216-0.000142528d,+7171.18-0.000142654d,+7156.27-0.173248d,+7154.2-0.209039d,+7149.97-0.270757d,+123.219-0.241157d,+123.21-0.231246d,+123.14-0.295992d
2009-08-08 05:53:30 PDT,-1,+7216-0.000142521d,+7171.18-0.000142648d,+7156.27-0.173237d,+7154.2-0.209027d,+7149.97-0.270746d,+123.219-0.241138d,+123.21-0.231234d,+123.14-0.29598d
2009-08-08 05:53:35 PDT,-1,+7216-0.000142514d,+7171.18-0.000142641d,+7156.27-0.173226d,+7154.2-0.209016d,+7149.97-0.270735d,+123.219-0.24112d,+123.21-0.231223d,+123.14-0.295969d
2009-08-08 05:53:40 PDT,-1,+7216-0.000142508d,+7171.18-0.000142634d,+7156.27-0.173214d,+7154.2-0.209005d,+7149.97-0.270724d,+123.219-0.241102d,+123.21-0.231212d,+123.14-0.295958d
2009-08-08 05:53:45 PDT,-1,+7216-0.000142501d,+7171.18-0.000142627d,+7156.27-0.173203d,+7154.2-0.208994d,+7149.98-0.270712d,+123.219-0.241083d,+123.21-0.231201d,+123.14-0.295947d
2009-08-08 05:53:50 PDT,-1,+7216-0.000142494d,+7171.18-0.000142621d,+7156.28-0.173192d,+7154.21-0.208982d,+7149.98-0.270701d,+123.219-0.241065d,+123.21-0.231189d,+123.14-0.295935d
2009-08-08 05:53:55 PDT,-1,+7216-0.000142487d,+7171.18-0.000142614d,+7156.28-0.173181d,+7154.21-0.208971d,+7149.98-0.27069d,+123.219-0.241047d,+123.21-0.231178d,+123.14-0.295924d
2009-08-08 05:54:00 PDT,-1,+7216-0.000142442d,+7171.18-0.000142568d,+7156.29-0.173105d,+7154.22-0.208895d,+7149.99-0.270614d,+123.22-0.240923d,+123.21-0.231102d,+123.14-0.295848d
2009-08-08 05:54:05 PDT,-1,+7216-0.000142436d,+7171.18-0.000142562d,+7156.29-0.173094d,+7154.22-0.208885d,+7149.99-0.270603d,+123.22-0.240907d,+123.21-0.231092d,+123.14-0.295837d
2009-08-08 05:54:10 PDT,-1,+7216-0.000142429d,+7171.18-0.000142555d,+7156.29-0.173083d,+7154.22-0.208873d,+7149.99-0.270592d,+123.22-0.240888d,+123.21-0.23108d,+123.14-0.295826d
2009-08-08 05:54:15 PDT,-1,+7216-0.000142422d,+7171.18-0.000142549d,+7156.29-0.173072d,+7154.22-0.208862d,+7149.99-0.270581d,+123.22-0.24087d,+123.21-0.231069d,+123.14-0.295815d
2009-08-08 05:54:20 PDT,-1,+7216-0.000142415d,+7171.18-0.000142542d,+7156.29-0.17306d,+7154.22-0.208851d,+7149.99-0.270569d,+123.22-0.240851d,+123.21-0.231058d,+123.14-0.295803d
2009-08-08 05:54:25 PDT,-1,+7216-0.000142409d,+7171.18-0.000142535d,+7156.29-0.173049d,+7154.22-0.208839d,+7150-0.270558d,+123.22-0.240833d,+123.21-0.231046d,+123.14-0.295792d
2009-08-08 05:54:30 PDT,-1,+7216-0.000142402d,+7171.18-0.000142528d,+7156.3-0.173038d,+7154.23-0.208828d,+7150-0.270547d,+123.22-0.240815d,+123.21-0.231035d,+123.141-0.295781d
2009-08-08 05:54:35 PDT,-1,+7216-0.000142395d,+7171.18-0.000142521d,+7156.3-0.173026d,+7154.23-0.208817d,+7150-0.270535d,+123.22-0.240796d,+123.21-0.231024d,+123.141-0.295769d
2009-08-08 05:54:40 PDT,-1,+7216-0.000142388d,+7171.18-0.000142515d,+7156.3-0.173015d,+7154.23-0.208805d,+7150-0.270524d,+123.22-0.240778d,+123.21-0.231012d,+123.141-0.295758d
2009-08-08 05:54:45 PDT,-1,+7216-0.000142381d,+7171.18-0.000142508d,+7156.3-0.173004d,+7154.23-0.208794d,+7150-0.270512d,+123.22-0.240759d,+123.21-0.231001d,+123.141-0.295747d
2009-08-08 05:54:50 PDT,-1,+7216-0.000142375d,+7171.18-0.000142501d,+7156.3-0.172992d,+7154.23-0.208783d,+7150-0.270501d,+123.22-0.240741d,+123.21-0.23099d,+123.141-0.295735d
2009-08-08 05:54:55 PDT,-1,+7216-0.000142368d,+7171.18-0.000142494d,+7156.3-0.172981d,+7154.23-0.208771d,+7150-0.27049d,+123.22-0.240723d,+123.211-0.230978d,+123.141-0.295724d
2009-08-08 05:55:00 PDT,-1,+7216-0.000142322d,+7171.18-0.000142448d,+7156.31-0.172905d,+7154.24-0.208695d,+7150.01-0.270413d,+123.22-0.240598d,+123.211-0.230902d,+123.141-0.295647d
2009-08-08 05:55:05 PDT,-1,+7216-0.000142316d,+7171.18-0.000142442d,+7156.31-0.172894d,+7154.24-0.208685d,+7150.02-0.270403d,+123.22-0.240581d,+123.211-0.230891d,+123.141-0.295637d
2009-08-08 05:55:10 PDT,-1,+7216-0.000142309d,+7171.18-0.000142435d,+7156.32-0.172883d,+7154.25-0.208673d,+7150.02-0.270391d,+123.22-0.240563d,+123.211-0.23088d,+123.141-0.295625d
2009-08-08 05:55:15 PDT,-1,+7216-0.000142302d,+7171.18-0.000142429d,+7156.32-0.172872d,+7154.25-0.208662d,+7150.02-0.27038d,+123.22-0.240544d,+123.211-0.230869d,+123.141-0.295614d
2009-08-08 05:55:20 PDT,-1,+7216-0.000142295d,+7171.18-0.000142422d,+7156.32-0.17286d,+7154.25-0.20865d,+7150.02-0.270369d,+123.22-0.240526d,+123.211-0.230857d,+123.141-0.295603d
2009-08-08 05:55:25 PDT,-1,+7216-0.000142289d,+7171.18-0.000142415d,+7156.32-0.172849d,+7154.25-0.208639d,+7150.02-0.270357d,+123.22-0.240508d,+123.211-0.230846d,+123.141-0.295591d
2009-08-08 05:55:30 PDT,-1,+7216-0.000142282d,+7171.18-0.000142408d,+7156.32-0.172838d,+7154.25-0.208628d,+7150.02-0.270346d,+123.22-0.240489d,+123.211-0.230835d,+123.141-0.29558d
2009-08-08 05:55:35 PDT,-1,+7216-0.000142275d,+7171.18-0.000142401d,+7156.32-0.172826d,+7154.25-0.208616d,+7150.02-0.270334d,+123.22-0.240471d,+123.211-0.230823d,+123.141-0.295569d
2009-08-08 05:55:40 PDT,-1,+7216-0.000142268d,+7171.18-0.000142395d,+7156.32-0.172815d,+7154.26-0.208605d,+7150.03-0.270323d,+123.22-0.240452d,+123.211-0.230812d,+123.141-0.295557d
2009-08-08 05:55:45 PDT,-1,+7216-0.000142261d,+7171.18-0.000142388d,+7156.33-0.172804d,+7154.26-0.208594d,+7150.03-0.270312d,+123.22-0.240434d,+123.211-0.2308d,+123.141-0.295546d
2009-08-08 05:55:50 PDT,-1,+7216-0.000142255d,+7171.18-0.000142381d,+7156.33-0.172792d,+7154.26-0.208582d,+7150.03-0.2703d,+123.22-0.240415d,+123.211-0.230789d,+123.141-0.295534d
2009-08-08 05:55:55 PDT,-1,+7216-0.000142248d,+7171.18-0.000142374d,+7156.33-0.172781d,+7154.26-0.208571d,+7150.03-0.270289d,+123.22-0.240397d,+123.211-0.230778d,+123.141-0.295523d
2009-08-08 05:56:00 PDT,-1,+7216-0.000142202d,+7171.18-0.000142328d,+7156.34-0.172704d,+7154.27-0.208494d,+7150.04-0.270212d,+123.221-0.240271d,+123.211-0.2307d,+123.141-0.295446d
2009-08-08 05:56:05 PDT,-1,+7216-0.000142195d,+7171.18-0.000142322d,+7156.34-0.172693d,+7154.27-0.208483d,+7150.04-0.270201d,+123.221-0.240255d,+123.211-0.23069d,+123.141-0.295435d
2009-08-08 05:56:10 PDT,-1,+7216-0.000142189d,+7171.18-0.000142315d,+7156.34-0.172682d,+7154.27-0.208472d,+7150.04-0.27019d,+123.221-0.240236d,+123.211-0.230679d,+123.141-0.295424d
2009-08-08 05:56:15 PDT,-1,+7216-0.000142182d,+7171.18-0.000142308d,+7156.34-0.172671d,+7154.27-0.208461d,+7150.04-0.270178d,+123.221-0.240218d,+123.211-0.230667d,+123.141-0.295412d
2009-08-08 05:56:20 PDT,-1,+7216-0.000142175d,+7171.18-0.000142301d,+7156.34-0.172659d,+7154.28-0.208449d,+7150.05-0.270167d,+123.221-0.240199d,+123.211-0.230656d,+123.141-0.295401d
2009-08-08 05:56:25 PDT,-1,+7216-0.000142168d,+7171.18-0.000142295d,+7156.35-0.172648d,+7154.28-0.208438d,+7150.05-0.270156d,+123.221-0.240181d,+123.211-0.230645d,+123.141-0.29539d
2009-08-08 05:56:30 PDT,-1,+7216-0.000142161d,+7171.18-0.000142288d,+7156.35-0.172636d,+7154.28-0.208426d,+7150.05-0.270144d,+123.221-0.240162d,+123.211-0.230633d,+123.141-0.295378d
2009-08-08 05:56:35 PDT,-1,+7216-0.000142154d,+7171.18-0.000142281d,+7156.35-0.172625d,+7154.28-0.208415d,+7150.05-0.270133d,+123.221-0.240144d,+123.211-0.230622d,+123.141-0.295367d
2009-08-08 05:56:40 PDT,-1,+7216-0.000142148d,+7171.18-0.000142274d,+7156.35-0.172614d,+7154.28-0.208404d,+7150.05-0.270121d,+123.221-0.240125d,+123.211-0.23061d,+123.141-0.295355d
2009-08-08 05:56:45 PDT,-1,+7216-0.000142141d,+7171.18-0.000142267d,+7156.35-0.172602d,+7154.28-0.208392d,+7150.05-0.27011d,+123.221-0.240107d,+123.211-0.230599d,+123.141-0.295344d
2009-08-08 05:56:50 PDT,-1,+7216-0.000142134d,+7171.18-0.00014226d,+7156.35-0.172591d,+7154.28-0.208381d,+7150.06-0.270099d,+123.221-0.240088d,+123.211-0.230588d,+123.142-0.295333d
2009-08-08 05:56:55 PDT,-1,+7216-0.000142127d,+7171.18-0.000142254d,+7156.36-0.17258d,+7154.29-0.20837d,+7150.06-0.270087d,+123.221-0.24007d,+123.211-0.230576d,+123.142-0.295321d
2009-08-08 05:57:00 PDT,-1,+7216-0.000142081d,+7171.18-0.000142207d,+7156.37-0.172502d,+7154.3-0.208292d,+7150.07-0.270009d,+123.221-0.239943d,+123.212-0.230498d,+123.142-0.295243d
2009-08-08 05:57:05 PDT,-1,+7216-0.000142074d,+7171.18-0.000142201d,+7156.37-0.172491d,+7154.3-0.208281d,+7150.07-0.269999d,+123.221-0.239926d,+123.212-0.230488d,+123.142-0.295233d
2009-08-08 05:57:10 PDT,-1,+7216-0.000142068d,+7171.18-0.000142194d,+7156.37-0.17248d,+7154.3-0.20827d,+7150.07-0.269987d,+123.221-0.239908d,+123.212-0.230477d,+123.142-0.295221d
2009-08-08 05:57:15 PDT,-1,+7216-0.000142061d,+7171.18-0.000142187d,+7156.37-0.172469d,+7154.3-0.208258d,+7150.07-0.269976d,+123.221-0.239889d,+123.212-0.230465d,+123.142-0.29521d
2009-08-08 05:57:20 PDT,-1,+7216-0.000142054d,+7171.18-0.00014218d,+7156.37-0.172457d,+7154.3-0.208247d,+7150.07-0.269965d,+123.221-0.239871d,+123.212-0.230454d,+123.142-0.295198d
2009-08-08 05:57:25 PDT,-1,+7216-0.000142047d,+7171.18-0.000142173d,+7156.37-0.172446d,+7154.3-0.208236d,+7150.07-0.269953d,+123.221-0.239852d,+123.212-0.230442d,+123.142-0.295187d
2009-08-08 05:57:30 PDT,-1,+7216-0.00014204d,+7171.18-0.000142167d,+7156.37-0.172434d,+7154.3-0.208224d,+7150.08-0.269942d,+123.221-0.239834d,+123.212-0.230431d,+123.142-0.295175d
2009-08-08 05:57:35 PDT,-1,+7216-0.000142033d,+7171.18-0.00014216d,+7156.38-0.172423d,+7154.31-0.208213d,+7150.08-0.26993d,+123.221-0.239815d,+123.212-0.230419d,+123.142-0.295164d
2009-08-08 05:57:40 PDT,-1,+7216-0.000142027d,+7171.18-0.000142153d,+7156.38-0.172412d,+7154.31-0.208201d,+7150.08-0.269919d,+123.221-0.239797d,+123.212-0.230408d,+123.142-0.295153d
2009-08-08 05:57:45 PDT,-1,+7216-0.00014202d,+7171.18-0.000142146d,+7156.38-0.1724d,+7154.31-0.20819d,+7150.08-0.269907d,+123.221-0.239778d,+123.212-0.230397d,+123.142-0.295141d
2009-08-08 05:57:50 PDT,-1,+7216-0.000142013d,+7171.18-0.000142139d,+7156.38-0.172389d,+7154.31-0.208179d,+7150.08-0.269896d,+123.221-0.23976d,+123.212-0.230385d,+123.142-0.29513d
2009-08-08 05:57:55 PDT,-1,+7216-0.000142006d,+7171.18-0.000142132d,+7156.38-0.172377d,+7154.31-0.208167d,+7150.08-0.269885d,+123.222-0.239741d,+123.212-0.230374d,+123.142-0.295118d
2009-08-08 05:58:00 PDT,-1,+7216-0.000141959d,+7171.18-0.000142085d,+7156.39-0.172299d,+7154.32-0.208089d,+7150.09-0.269806d,+123.222-0.239613d,+123.212-0.230295d,+123.142-0.29504d
2009-08-08 05:58:05 PDT,-1,+7216-0.000141953d,+7171.18-0.000142079d,+7156.39-0.172289d,+7154.32-0.208078d,+7150.09-0.269795d,+123.222-0.239597d,+123.212-0.230285d,+123.142-0.295029d
2009-08-08 05:58:10 PDT,-1,+7216-0.000141946d,+7171.18-0.000142072d,+7156.39-0.172277d,+7154.33-0.208067d,+7150.1-0.269784d,+123.222-0.239578d,+123.212-0.230273d,+123.142-0.295018d
2009-08-08 05:58:15 PDT,-1,+7216-0.000141939d,+7171.18-0.000142066d,+7156.4-0.172266d,+7154.33-0.208055d,+7150.1-0.269773d,+123.222-0.239559d,+123.212-0.230262d,+123.142-0.295006d
2009-08-08 05:58:20 PDT,-1,+7216-0.000141932d,+7171.18-0.000142059d,+7156.4-0.172254d,+7154.33-0.208044d,+7150.1-0.269761d,+123.222-0.239541d,+123.212-0.23025d,+123.142-0.294995d
2009-08-08 05:58:25 PDT,-1,+7216-0.000141925d,+7171.18-0.000142052d,+7156.4-0.172243d,+7154.33-0.208032d,+7150.1-0.26975d,+123.222-0.239522d,+123.212-0.230239d,+123.142-0.294983d
2009-08-08 05:58:30 PDT,-1,+7216-0.000141919d,+7171.18-0.000142045d,+7156.4-0.172231d,+7154.33-0.208021d,+7150.1-0.269738d,+123.222-0.239504d,+123.212-0.230228d,+123.142-0.294972d
2009-08-08 05:58:35 PDT,-1,+7216-0.000141912d,+7171.18-0.000142038d,+7156.4-0.17222d,+7154.33-0.20801d,+7150.1-0.269727d,+123.222-0.239485d,+123.212-0.230216d,+123.142-0.29496d
2009-08-08 05:58:40 PDT,-1,+7216-0.000141905d,+7171.18-0.000142031d,+7156.4-0.172209d,+7154.33-0.207998d,+7150.1-0.269715d,+123.222-0.239467d,+123.212-0.230205d,+123.142-0.294949d
2009-08-08 05:58:45 PDT,-1,+7216-0.000141898d,+7171.18-0.000142024d,+7156.4-0.172197d,+7154.34-0.207987d,+7150.11-0.269704d,+123.222-0.239448d,+123.212-0.230193d,+123.142-0.294937d
2009-08-08 05:58:50 PDT,-1,+7216-0.000141891d,+7171.18-0.000142018d,+7156.41-0.172186d,+7154.34-0.207975d,+7150.11-0.269692d,+123.222-0.239429d,+123.212-0.230182d,+123.142-0.294926d
2009-08-08 05:58:55 PDT,-1,+7216-0.000141884d,+7171.18-0.000142011d,+7156.41-0.172174d,+7154.34-0.207964d,+7150.11-0.269681d,+123.222-0.239411d,+123.212-0.23017d,+123.142-0.294915d
2009-08-08 05:59:00 PDT,-1,+7216-0.000141837d,+7171.18-0.000141963d,+7156.42-0.172095d,+7154.35-0.207885d,+7150.12-0.269602d,+123.222-0.239282d,+123.212-0.230091d,+123.143-0.294835d
2009-08-08 05:59:05 PDT,-1,+7216-0.000141831d,+7171.18-0.000141957d,+7156.42-0.172085d,+7154.35-0.207874d,+7150.12-0.269591d,+123.222-0.239265d,+123.213-0.230081d,+123.143-0.294825d
2009-08-08 05:59:10 PDT,-1,+7216-0.000141824d,+7171.18-0.00014195d,+7156.42-0.172073d,+7154.35-0.207863d,+7150.12-0.26958d,+123.222-0.239247d,+123.213-0.230069d,+123.143-0.294813d
2009-08-08 05:59:15 PDT,-1,+7216-0.000141817d,+7171.18-0.000141943d,+7156.42-0.172062d,+7154.35-0.207851d,+7150.12-0.269568d,+123.222-0.239228d,+123.213-0.230058d,+123.143-0.294802d
2009-08-08 05:59:20 PDT,-1,+7216-0.00014181d,+7171.18-0.000141936d,+7156.42-0.17205d,+7154.35-0.20784d,+7150.13-0.269557d,+123.222-0.23921d,+123.213-0.230046d,+123.143-0.29479d
2009-08-08 05:59:25 PDT,-1,+7216-0.000141803d,+7171.18-0.00014193d,+7156.43-0.172039d,+7154.36-0.207828d,+7150.13-0.269545d,+123.222-0.239191d,+123.213-0.230035d,+123.143-0.294779d
2009-08-08 05:59:30 PDT,-1,+7216-0.000141796d,+7171.18-0.000141923d,+7156.43-0.172027d,+7154.36-0.207817d,+7150.13-0.269534d,+123.222-0.239172d,+123.213-0.230023d,+123.143-0.294767d
2009-08-08 05:59:35 PDT,-1,+7216-0.000141789d,+7171.18-0.000141916d,+7156.43-0.172016d,+7154.36-0.207805d,+7150.13-0.269522d,+123.222-0.239154d,+123.213-0.230012d,+123.143-0.294756d
2009-08-08 05:59:40 PDT,-1,+7216-0.000141783d,+7171.18-0.000141909d,+7156.43-0.172005d,+7154.36-0.207794d,+7150.13-0.269511d,+123.222-0.239135d,+123.213-0.23d,+123.143-0.294744d
2009-08-08 05:59:45 PDT,-1,+7216-0.000141776d,+7171.18-0.000141902d,+7156.43-0.171993d,+7154.36-0.207783d,+7150.13-0.269499d,+123.222-0.239116d,+123.213-0.229989d,+123.143-0.294733d
2009-08-08 05:59:50 PDT,-1,+7216-0.000141769d,+7171.18-0.000141895d,+7156.43-0.171982d,+7154.36-0.207771d,+7150.13-0.269488d,+123.223-0.239098d,+123.213-0.229977d,+123.143-0.294721d
2009-08-08 05:59:55 PDT,-1,+7216-0.000141762d,+7171.18-0.000141888d,+7156.43-0.17197d,+7154.36-0.20776d,+7150.14-0.269476d,+123.223-0.239079d,+123.213-0.229966d,+123.143-0.29471d
2009-08-08 06:00:00 PDT,-1,+7216-0.000141714d,+7171.18-0.000141841d,+7156.44-0.17189d,+7154.38-0.20768d,+7150.15-0.269396d,+123.223-0.238949d,+123.213-0.229886d,+123.143-0.29463d
2009-08-08 06:00:05 PDT,-1,+7216-0.000141708d,+7171.18-0.000141834d,+7156.45-0.17188d,+7154.38-0.207669d,+7150.15-0.269386d,+123.223-0.238933d,+123.213-0.229876d,+123.143-0.294619d
2009-08-08 06:00:10 PDT,-1,+7216-0.000141701d,+7171.18-0.000141828d,+7156.45-0.171869d,+7154.38-0.207658d,+7150.15-0.269374d,+123.223-0.238914d,+123.213-0.229864d,+123.143-0.294608d
2009-08-08 06:00:15 PDT,-1,+7216-0.000141694d,+7171.18-0.000141821d,+7156.45-0.171857d,+7154.38-0.207646d,+7150.15-0.269363d,+123.223-0.238895d,+123.213-0.229853d,+123.143-0.294596d
2009-08-08 06:00:20 PDT,-1,+7216-0.000141687d,+7171.18-0.000141814d,+7156.45-0.171846d,+7154.38-0.207635d,+7150.15-0.269351d,+123.223-0.238877d,+123.213-0.229841d,+123.143-0.294585d
2009-08-08 06:00:25 PDT,-1,+7216-0.00014168d,+7171.18-0.000141807d,+7156.45-0.171834d,+7154.38-0.207623d,+7150.15-0.26934d,+123.223-0.238858d,+123.213-0.22983d,+123.143-0.294573d
2009-08-08 06:00:30 PDT,-1,+7216-0.000141674d,+7171.18-0.0001418d,+7156.45-0.171823d,+7154.38-0.207612d,+7150.16-0.269328d,+123.223-0.238839d,+123.213-0.229818d,+123.143-0.294562d
2009-08-08 06:00:35 PDT,-1,+7216-0.000142629d,+7171.18-0.000142758d,+7156.34-0.173983d,+7154.21-0.21086d,+7149.98-0.272578d,+123.221-0.240994d,+123.21-0.234511d,+123.14-0.297813d
