# file...... IEEE_13_house_EVs_work_transformer_power.csv
# date...... Fri Mar 30 15:35:22 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 07:35:00 MDT,+163663,+28275.5
2009-07-01 07:36:00 MDT,+147371,+24066.4
2009-07-01 07:37:00 MDT,+143465,+22880.4
2009-07-01 07:38:00 MDT,+165047,+27353.4
2009-07-01 07:39:00 MDT,+206420,+38419.4
2009-07-01 07:40:00 MDT,+221940,+41596.6
2009-07-01 07:41:00 MDT,+200121,+35605.4
2009-07-01 07:42:00 MDT,+195660,+34357.1
2009-07-01 07:43:00 MDT,+159142,+24497.8
2009-07-01 07:44:00 MDT,+142187,+19986.7
2009-07-01 07:45:00 MDT,+151139,+23687.8
2009-07-01 07:46:00 MDT,+147017,+23681.5
2009-07-01 07:47:00 MDT,+194550,+36558.4
2009-07-01 07:48:00 MDT,+191419,+35715.6
2009-07-01 07:49:00 MDT,+229033,+45867.3
2009-07-01 07:50:00 MDT,+209392,+40547.4
2009-07-01 07:51:00 MDT,+192442,+35785.3
2009-07-01 07:52:00 MDT,+187124,+34346.4
2009-07-01 07:53:00 MDT,+148815,+25285.3
2009-07-01 07:54:00 MDT,+134624,+21575.6
2009-07-01 07:55:00 MDT,+150732,+24698.6
2009-07-01 07:56:00 MDT,+176660,+31686.8
2009-07-01 07:57:00 MDT,+199009,+37938
2009-07-01 07:58:00 MDT,+184304,+33892.7
2009-07-01 07:59:00 MDT,+203003,+38880.5
2009-07-01 08:00:00 MDT,+177811,+32044.2
2009-07-01 08:01:00 MDT,+187889,+34674.9
2009-07-01 08:02:00 MDT,+199281,+36683.4
2009-07-01 08:03:00 MDT,+164912,+27381.4
2009-07-01 08:04:00 MDT,+168278,+28248.9
